ID,FEMALE,MALE,BYEAR,AGE,AGEMBTH,HHINC97,POVRAT97,HHBMBF,HHBMOF,HHOMBF,HHBMONLY,HHBFONLY,HHOTHER,MSA97NO,MSA97NCC,MSA97CC,MSA97NK,ETHBLACK,ETHHISP,ETHWHITE,S,EDUCPROF,EDUCPHD,EDUCMAST,EDUCBA,EDUCAA,EDUCHSD,EDUCGED,EDUCDO,PRMONM,PRMONF,PRMSTYUN,PRMSTYPE,PRMSTYAN,PRMSTYAE,PRFSTYUN,PRFSTYPE,PRFSTYAN,PRFSTYAE,SINGLE,MARRIED,COHABIT,OTHSING,FAITHN,FAITHP,FAITHC,FAITHJ,FAITHO,FAITHM,ASVABAR,ASVABWK,ASVABPC,ASVABMK,ASVABNO,ASVABCS,ASVABC,ASVABC4,VERBAL,ASVABMV,HEIGHT,WEIGHT04,WEIGHT11,SF,SM,SFR,SMR,SIBLINGS,REG97NE,REG97NC,REG97S,REG97W,RS97RURL,RS97URBN,RS97UNKN,JOBS,EARNINGS,HOURS,TENURE,CATGOV,CATPRI,CATNPO,CATMIS,CATSE,COLLBARG,URBAN,REGNE,REGNC,REGW,REGS,MSA11NO,MSA11NCC,MSA11CC,MSA11NK,MSA11NIC,EXP
1184,0,1,1980,31,28,60000,475,0,0,0,1,0,0,0,1,0,0,0,1,0,13,0,0,0,0,0,1,0,0,,,0,1,0,0,,,,,1,0,0,0,0,0,1,0,0,0,.1952923,.4095442,.7138264,-.5243505,-.7260448,-.5624216,.4155683,.2216443,.5986757,50407,68,190,200,12,13,,13,1,1,0,0,0,0,1,0,12,25,40,4.076923,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,6.403846
6406,0,1,1984,27,27,50200,397,1,0,0,0,0,0,1,0,0,0,0,0,1,14,0,0,0,0,0,1,0,0,11,14,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,.4149192,-.3441144,.9448785,-.2431511,-1.210175,-.5850512,.3926641,.2155496,.3199817,66059,76,210,230,12,14,12,14,2,0,0,0,1,0,1,0,4,33.17,40,3.269231,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.75
2596,0,1,1980,31,26,52300,249,1,0,0,0,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,,,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.097837,.8842119,.5548018,.2855898,-.953719,-.6556153,.9983153,.7891771,.767001,80291,70,172,180,10,17,10,17,3,0,1,0,0,0,1,0,10,9.3,50,.5961539,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,0,7.730769
5363,0,1,1980,31,25,33960,314,0,0,0,1,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,0,0,0,1,,,,,0,1,0,0,0,0,1,0,0,0,.980623,.2820555,.8684029,.8665418,.7568877,1.270284,.854607,.8381988,.613121,75531,68,190,220,13,20,,20,0,0,1,0,0,1,0,0,11,13.19,70,1.403846,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,11.03846
4582,0,1,1984,27,38,,,1,0,0,0,0,0,0,0,1,0,0,0,1,17,0,0,0,1,0,0,0,0,12,13,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,.5150835,-.1130411,.5000542,.9505568,.5390096,-.5043249,.3889758,.5178008,.2059931,78973,71,155,155,18,14,18,14,3,0,0,0,1,0,1,0,4,17,40,.7115384,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3.576923
6309,0,1,1981,30,34,,,1,0,0,0,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,.7960362,.885319,1.145015,.3405709,.2216719,-1.07495,.9949408,.8855792,1.082338,88353,70,180,175,16,14,16,14,5,0,0,0,1,1,0,0,5,21.37,45,2.519231,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,6.538462
1222,0,1,1982,29,19,12600,100,0,0,0,1,0,0,0,0,1,0,1,0,0,11,0,0,0,0,0,0,1,0,8,,0,1,0,0,,,,,1,0,0,0,0,0,1,0,0,0,-1.64908,-.8448966,-1.364683,-.7729809,-.4330341,-2.440028,-1.513894,-1.296705,-1.17871,13782,70,145,186,16,13,,13,4,0,1,0,0,0,1,0,10,10,35,2.519231,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,7.519231
5166,0,1,1980,31,21,47500,254,0,0,0,1,0,0,1,0,0,0,0,0,1,13,0,0,0,0,0,1,0,0,,,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,.9145572,.4015762,1.24984,1.166559,.4537068,.3021913,.9559552,1.043849,.8802702,83691,61,221,215,11,13,,13,3,0,1,0,0,0,1,0,1,27.51,40,6.326923,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5.846154
4833,0,1,1980,31,34,108300,658,1,0,0,0,0,0,0,1,0,0,0,0,1,20,0,0,0,1,0,0,0,0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2.589645,2.582543,1.480036,2.040107,2.155246,1.502177,2.53909,2.431754,2.166089,100000,73,155,176,20,19,20,19,1,1,0,0,0,0,1,0,10,21.35,40,6.480769,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2.634615
3884,0,1,1984,27,31,,,1,0,0,0,0,0,0,0,1,0,1,0,0,16,0,0,0,1,0,0,0,0,10,,0,1,0,0,,,,,1,0,0,0,0,1,0,0,0,0,.5438541,.449275,.1564275,-.1530399,1.177355,.5977917,.4648801,.2782273,.3226152,69099,72,167,188,12,17,12,17,1,0,0,1,0,0,1,0,3,14,40,3.057692,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3.307692
1857,0,1,1984,27,26,96500,606,1,0,0,0,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,9,6,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.8933635,1.916533,.8503534,1.281318,-.4434023,.7826207,1.250823,1.382174,1.475125,89855,73,147,150,16,16,16,16,1,0,1,0,0,0,1,0,3,34.34,42,4.961538,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,4.730769
2209,0,1,1982,29,33,68000,427,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,5,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,.8496993,1.048083,.812732,.5617244,1.484969,1.35442,.977851,.9150447,.9919378,82015,69,175,175,16,16,16,16,1,1,0,0,0,0,1,0,1,17,40,9.576923,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,6.788462
3546,0,1,1981,30,20,28440,225,0,0,0,1,0,0,0,0,1,0,1,0,0,12,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,-.2727381,-.0446654,.2309013,-.5361577,-.4445349,.076101,-.0991593,-.1748683,.0989233,41892,73,214,230,11,12,,12,2,0,0,1,0,0,1,0,5,9,30,2.788461,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.038462
4009,0,1,1981,30,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,.54456,-.6593431,.1641777,1.13673,-.4324999,-.3540237,.1627651,.3312853,-.2644524,59169,76,195,220,12,13,12,12,2,0,0,1,0,1,0,0,2,17,40,7.365385,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9.038462
957,0,1,1984,27,28,162950,870,0,0,0,0,1,0,0,1,0,0,0,0,1,14,0,0,0,0,0,1,0,0,9,,0,1,0,0,,,,,1,0,0,0,1,0,0,0,0,0,1.10861,1.728715,1.892354,.6929449,1.001282,.6582585,1.603834,1.516789,1.930641,96600,73,170,190,18,12,18,,3,0,0,0,1,0,1,0,4,9.75,35,.7884616,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4.75
555,0,1,1984,27,34,,,0,0,0,1,0,0,0,1,0,0,0,0,1,18,0,0,0,1,0,0,0,0,11,,0,1,0,0,,,,,1,0,0,0,0,1,0,0,0,0,.9263965,.7873477,.5934673,1.097915,1.625944,-.431079,.8881045,.9522308,.735965,82274,71,160,155,14,16,,16,2,0,0,0,1,0,1,0,7,20.51,30,4.596154,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
1090,0,1,1982,29,20,36000,225,0,0,0,1,0,0,0,1,0,0,0,0,1,13,0,0,0,0,0,1,0,0,9,,0,0,0,1,,,,,0,1,0,0,0,1,0,0,0,0,.9360111,.5244685,.8405336,.7864723,1.416221,.0341242,.8890432,.863345,.7275323,84379,70,180,175,12,13,,13,4,1,0,0,0,0,1,0,3,49.02,40,1.634615,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,7.5
4328,0,1,1982,29,32,6000,38,1,0,0,0,0,0,0,0,0,1,0,0,1,17,0,0,0,1,0,0,0,0,12,12,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.4469109,-.0981771,-.3037769,-.548233,-1.205742,-.1743928,.1347132,-.141461,-.214745,46246,74,200,200,16,12,16,12,3,0,0,1,0,0,1,0,,19.23,50,9.057693,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,5.711538
6248,0,1,1982,29,36,41288,382,0,0,0,1,0,0,0,1,0,0,0,0,1,20,0,0,0,1,0,0,0,0,8,,0,0,1,0,,,,,1,0,0,0,0,1,0,0,0,0,.7719122,1.194922,1.270901,.6846997,.304393,.4932356,1.101349,1.09699,1.314575,86317,72,145,145,18,18,,18,1,0,0,0,1,0,1,0,3,6,75,4.269231,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
5986,0,1,1981,30,18,39000,166,1,0,0,0,0,0,0,1,0,0,1,0,0,15,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,-.0276553,-1.274021,-1.056865,-.4471066,1.174738,1.186633,-.656138,-.7857357,-1.2434,24651,66,145,150,8,12,8,12,4,0,0,1,0,1,0,0,10,11.5,40,.75,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,7.75
2484,0,1,1983,28,24,78000,490,0,1,0,0,0,0,0,1,0,0,0,0,1,14,0,0,0,0,1,0,0,0,12,12,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-.8601607,-.1630073,-1.096011,-1.90092,-1.944113,-1.243328,-.8191254,-1.125577,-.6717975,14912,73,185,185,10,12,14,12,2,1,0,0,0,1,0,0,4,27.91,50,.5769231,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,3.942308
2,0,1,1982,29,19,,,0,1,0,0,0,0,0,0,1,0,0,1,0,14,0,0,0,0,0,1,0,0,10,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-.1956324,-.0014223,1.110764,.2680681,.1489283,1.37655,.1968723,.330069,.5911946,58483,67,180,175,17,15,14,15,1,1,0,0,0,0,1,0,5,28.85,40,4.519231,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,6.480769
6389,0,1,1983,28,25,36000,192,1,0,0,0,0,0,1,0,0,0,0,0,1,14,0,0,0,0,0,1,0,0,7,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,.5538608,.7487645,.2673755,.2522067,.793253,.2536932,.583162,.5092812,.5414921,65142,67,190,180,8,12,8,12,2,0,0,0,1,0,1,0,6,26,40,4.653846,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7.576923
3474,0,1,1980,31,27,80000,382,1,0,0,0,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,1,0,0,,,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,.2848008,.4653205,-.394898,.1838173,.3356657,-1.105064,.1754244,.1502114,.0371626,44117,73,175,180,16,13,16,13,3,0,0,1,0,0,1,0,8,16,37,5.557693,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,10.36539
3468,0,1,1982,29,30,48000,302,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,11,13,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.405931,.8568498,.8750075,1.679103,.3518732,.9523469,1.248104,1.347286,.9231677,92129,74,180,185,16,16,16,16,1,0,0,1,0,0,1,0,6,25.64,60,4.596154,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.75
3569,0,1,1982,29,31,60120,476,1,0,0,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,4,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,.1144507,-.074273,.079884,.5002368,.0237981,1.577898,.0639955,.1729499,.0026002,49333,72,200,230,14,12,14,12,1,0,0,1,0,1,0,0,2,14,40,9.576923,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11.59615
199,0,1,1982,29,35,115900,705,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,2,5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,.77724,.5711385,-.2748634,-.1316014,-.2587751,-.7513209,.5081161,.2629477,.1576047,52600,65,135,135,16,17,16,17,1,1,0,0,0,0,1,0,,5.5,30,1.673077,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5.307693
4051,0,1,1981,30,,48068,257,0,0,1,0,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,-.2194592,-1.285404,-.837789,.082959,.3400428,-.0364172,-.704477,-.6329607,-1.132642,27025,71,200,220,12,12,12,12,1,0,0,1,0,0,1,0,10,18.5,40,5.596154,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,10.15385
1810,0,1,1983,28,28,44500,212,1,0,0,0,0,0,0,1,0,0,0,0,1,17,0,0,1,0,0,0,0,0,4,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1.229437,-.9814392,.0705408,1.663242,.8316658,1.18002,.4249166,.5539345,-.4861533,64358,73,240,285,16,16,16,16,3,0,1,0,0,0,1,0,4,40.38,40,5.230769,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,6.538462
5038,0,1,1981,30,19,21600,135,0,0,0,1,0,0,1,0,0,0,0,0,1,11,0,0,0,0,0,0,0,1,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,.7267737,1.762942,.1408244,.1730702,-.9747307,.3806168,.9220971,.7839079,1.014843,73210,72,220,280,10,12,,12,2,0,1,0,0,1,0,0,9,8.25,32,.4038461,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,5.961538
3080,0,1,1983,28,24,40600,254,0,0,0,1,0,0,0,1,0,0,0,0,1,16,0,0,0,0,1,0,0,0,7,,0,1,0,0,,,,,0,0,1,0,0,0,1,0,0,0,-1.228851,-1.618883,-1.29507,-1.651789,-.9495018,-1.312522,-1.476499,-1.622135,-1.554336,5799,74,182,168,18,16,,16,2,0,1,0,0,0,1,0,6,16.83,40,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3.423077
456,0,1,1983,28,20,,,0,0,0,1,0,0,0,0,1,0,0,1,0,20,0,0,1,0,0,0,0,0,4,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,.5932872,.8978807,.2985132,-.028728,.3688985,-.2674434,.6543608,.4921403,.6376174,68666,71,205,220,3,12,,12,2,0,0,0,1,0,1,0,8,18,40,4.192307,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,3.884615
3787,0,1,1983,28,24,57000,304,1,0,0,0,0,0,0,1,0,0,0,0,1,13,0,0,0,0,0,1,0,0,11,9,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.324273,1.143752,1.688589,1.067448,1.187603,1.188435,1.505625,1.461225,1.51003,94489,72,180,175,16,16,16,16,2,0,0,1,0,0,1,0,8,25,40,6.5,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,7
1922,0,1,1984,27,18,,,0,1,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,0,0,1,0,0,7,,1,0,0,0,,,,,0,0,1,0,0,1,0,0,0,0,.5736902,-.163126,.770285,.0112805,.9956769,.2945226,.4816774,.3329659,.3233919,60013,73,220,265,12,16,16,16,1,0,0,0,1,0,1,0,6,13,50,1.403846,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,7.423077
2089,0,1,1981,30,24,115157,615,1,0,0,0,0,0,0,1,0,0,0,0,1,18,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1.062431,1.54439,.8736724,.3437513,-.2760461,.3366693,1.247886,1.069513,1.289105,86654,69,145,145,16,16,16,16,2,1,0,0,0,0,1,0,1,39.74,45,4.846154,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2.096154
2441,0,1,1981,30,27,56200,353,1,0,0,0,0,0,0,0,1,0,1,0,0,17,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,-.4474929,-.4590037,-.5319723,-.4269641,.3471318,.4731871,-.5186807,-.5226346,-.5288568,27965,68,195,215,16,12,16,12,1,1,0,0,0,0,1,0,8,17.31,40,3.807692,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,6.115385
6276,0,1,1981,30,35,32250,255,0,0,0,1,0,0,0,0,1,0,0,0,1,11,0,0,0,0,0,0,0,1,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,-.9834784,-1.080511,-.3518185,-1.233724,.2762412,-1.142586,-.9345209,-1.021881,-.7642206,17877,70,220,240,14,14,,14,2,0,0,0,1,0,1,0,10,11.4,40,4.923077,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,8.692307
4120,0,1,1980,31,20,,,1,0,0,0,0,0,0,1,0,0,0,0,1,10,0,0,0,0,0,0,1,0,,,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.1249642,.2911619,-.4894232,.5177586,-.750774,.2713346,.0137522,.1237452,-.1061203,49276,66,178,182,7,10,7,10,3,0,0,1,0,0,1,0,4,22.65,45,1.384615,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.96154
6464,0,1,1981,30,26,61100,318,1,0,0,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,1,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,-.729871,-2.065134,-1.973203,-1.262348,-2.368638,-1.89281,-1.511239,-1.688164,-2.153944,7415,71,160,165,12,12,12,12,1,0,0,0,1,0,1,0,5,15,48,1.673077,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,8.634615
1944,0,1,1984,27,36,34554,217,1,0,0,0,0,0,0,0,1,0,0,0,1,13,0,0,0,0,0,1,0,0,6,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,.8432814,.2136486,.3988567,-.4148923,1.031617,-.3659369,.6313062,.2906456,.326243,70219,72,230,210,20,17,20,17,2,0,0,0,1,0,1,0,6,7.2,50,1.442308,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.365385
2150,0,1,1980,31,23,,,1,0,0,0,0,0,0,1,0,0,0,0,1,15,0,0,0,0,0,1,0,0,,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-.8489739,.6975321,-.2013995,-1.093641,-.5038109,-.5755124,-.3306869,-.4053992,.2641841,33444,66,153,160,14,12,14,12,2,0,0,0,1,0,1,0,5,18.32,40,1.942308,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2.461539
4479,0,1,1984,27,28,54501,291,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,12,,0,0,0,1,,,,,1,0,0,0,0,1,0,0,0,0,-.1242631,.1180321,.4122014,-.1254765,-.0292693,-.3223011,.076964,.077862,.2823693,51863,66,143,153,12,12,12,12,3,0,0,0,1,0,1,0,5,26.75,45,3.326923,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3.692308
4352,0,1,1980,31,19,6000,47,0,0,0,1,0,0,0,0,1,0,0,1,0,11,0,0,0,0,0,1,0,0,,,0,0,0,1,,,,,0,1,0,0,0,0,1,0,0,0,-2.316274,-1.307,-2.137497,-2.772889,-1.777204,-1.087298,-2.219903,-2.388611,-1.837263,1059,72,200,230,12,10,,10,4,0,0,0,1,0,1,0,7,9,20,.8846154,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,7.730769
8911,0,1,1982,29,28,29256,156,1,0,0,0,0,0,0,1,0,0,0,1,0,12,0,0,0,0,0,1,0,0,8,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-.1455503,-.7128547,-1.658267,-.8270476,-.9274548,-.2498204,-.731986,-.9363049,-1.264857,19506,68,138,169,9,12,9,12,2,0,0,1,0,0,1,0,6,12.08,40,1.653846,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,11.01923
2742,0,1,1981,30,,20500,129,1,0,0,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,.1950505,.0987593,.2664872,-.3516948,-.279673,-.7620189,.2071136,.0577445,.1943856,51882,76,190,190,18,16,18,16,10,0,1,0,0,1,0,0,7,25,40,5.384615,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,10.67308
1830,0,1,1980,31,35,79500,368,0,0,1,0,0,0,0,1,0,0,0,0,1,18,0,0,1,0,0,0,0,0,,,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,.7312778,.588256,1.171996,.6566358,.0150093,.3299313,.8851365,.8803251,.9383097,84631,73,200,200,20,12,20,18,4,0,1,0,0,0,1,0,12,20,50,4.269231,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,7.461538
1701,0,1,1984,27,26,,,0,0,0,1,0,0,0,1,0,0,0,0,1,13,0,0,0,0,0,1,0,0,5,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-.4684447,-.2803701,-.9689779,.0505053,.0823422,-1.514183,-.6011922,-.4671873,-.6666407,27137,72,180,205,12,12,,12,1,0,0,1,0,1,0,0,,25,40,5.230769,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.884615
5355,0,1,1980,31,25,55428,348,1,0,0,0,0,0,1,0,0,0,0,0,1,20,0,0,0,1,0,0,0,0,,,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,.7110319,.3139277,.7182747,.3863023,-.5186485,-.5340583,.6739523,.5952813,.5500578,73382,72,192,196,14,16,14,16,1,0,1,0,0,1,0,0,7,28.37,40,3.403846,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,5.576923
2409,0,1,1981,30,23,39917,190,0,1,0,0,0,0,0,1,0,0,0,0,1,13,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,-.9824129,-.1049949,.006265,-.111045,-.3630931,-.4737106,-.567481,-.3342398,-.0530424,33663,75,215,270,12,12,12,12,3,1,0,0,0,1,0,0,13,16.49,40,3.980769,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9.134615
5045,0,1,1981,30,27,98750,471,1,0,0,0,0,0,1,0,0,0,0,0,1,18,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,2.263337,2.346886,1.934578,1.505655,1.494076,1.65229,2.419906,2.252137,2.282814,99641,75,225,260,20,20,20,20,2,0,1,0,0,0,1,0,9,20,40,2.326923,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,7.076923
1202,0,1,1981,30,21,,,0,0,0,0,0,1,0,0,1,0,1,0,0,12,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,.0757058,-.9109055,-1.180304,-.3039889,.2302447,.7365605,-.5334741,-.6496945,-1.115586,24292,75,160,170,11,12,,,1,0,1,0,0,0,1,0,4,13,40,1.826923,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,9.211538
4008,0,1,1983,28,22,78200,491,1,0,0,0,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,13,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.034436,.352639,.9290516,.6815599,.732419,-.097887,.9202421,.8382165,.6831042,76716,69,175,200,12,13,12,13,1,0,0,1,0,1,0,0,5,25.64,45,3.865385,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3.865385
6252,0,1,1984,27,32,,,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,11,11,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.549759,1.50561,1.250695,.935715,1.11718,1.0915,1.608652,1.466183,1.469482,92548,72,150,145,20,14,20,14,4,0,0,0,1,1,0,0,4,15.75,40,.3269231,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5.5
6385,0,1,1984,27,28,46750,294,1,0,0,0,0,0,1,0,0,0,0,0,1,17,0,0,0,1,0,0,0,0,8,7,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-1.211152,.211372,.4811492,.0271824,.2753955,-.4731564,-.4757651,-.1381513,.3689136,56285,71,210,192,17,12,17,12,1,0,0,0,1,0,1,0,7,18.5,40,1.519231,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2.596154
1418,0,1,1983,28,16,13750,75,0,0,0,1,0,0,0,0,0,1,0,0,1,11,0,0,0,0,0,0,1,0,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,-.0002395,-.9837157,-.8035389,-.2895204,-1.629392,-.342871,-.491689,-.5818416,-.953494,25902,72,183,215,12,12,,12,6,0,0,1,0,0,1,0,6,18,60,.5192308,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,6.903846
3425,0,1,1983,28,18,3500,22,0,0,0,0,1,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,-.6033565,.1409167,.1439368,-.5874172,-.5111341,.2658489,-.2537591,-.2541333,.1515138,35128,74,187,180,12,12,12,,2,0,0,1,0,0,1,0,6,17.5,40,.8461539,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.942307
3450,0,1,1981,30,35,,,0,1,0,0,0,0,0,1,0,0,0,0,1,11,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,-.1043769,.6383097,.9014739,-.3071693,-.9455501,.2727739,.365303,.3150869,.8207392,63545,72,155,165,12,14,14,14,2,0,0,1,0,0,1,0,10,12.5,40,1.307692,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,10
2874,0,1,1981,30,31,,,1,0,0,0,0,0,0,1,0,0,0,0,1,19,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,2.288911,1.925718,1.894544,2.415248,2.800276,2.670875,2.307229,2.384767,2.036866,100000,71,180,190,20,18,20,18,1,0,1,0,0,0,1,0,11,43.27,40,3.038461,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3.769231
1049,0,1,1983,28,23,26900,213,0,0,0,1,0,0,0,0,1,0,0,1,0,8,0,0,0,0,0,0,0,1,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,-1.006145,-1.143077,-1.302854,-.4623217,-1.25598,-.5831798,-1.225501,-1.095998,-1.304751,13881,73,195,230,8,10,,10,5,1,0,0,0,0,1,0,5,13.29,40,5.384615,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,10.94231
